name,small mol,pocket,energy,constant
af-6578-heme,1324,4,-4.91,325.32
af-6578-heme,1325,12,-3.71,325.32
af-6578-heme,1326,6,-5.56,325.32
af-6578-heme,1327,0,-6.18,29.28
af-6578-heme,1328,2,-5.64,73.54
af-6578-heme,1329,2,-5.87,41.54
af-6578-heme,1330,2,-4.69,421.03
af-6578-heme,1331,3,-4.98,248.27
af-6578-heme,1332,20,-4.49,508.19
af-6578-heme,1333,0,-7.31,4.41
af-6578-heme,1334,7,-4.97,1.55
af-6578-heme,1335,0,-6.92,8.48
af-6578-heme,1336,3,-7.92,78.97
af-6578-heme,1337,4,-5.85,51.34
af-6578-heme,1338,0,-6.51,16.92
af-6578-heme,1339,6,-8.25,1.25
af-6578-heme,1340,1,-6.56,15.48
af-6578-heme,1341,5,-5.79,56.6
af-6578-heme,1342,1,-6.42,400.54
af-6578-heme,1343,12,-4.73,2.08
af-6578-heme,1344,35,-4.97,228.21
af-6578-heme,1345,0,-6.58,14.96
af-6578-heme,1346,3,-8.28,846.64
af-6578-heme,1347,3,-8.58,513.56
af-6578-heme,1348,2,-7.81,1.89
af-6578-heme,1349,0,-7.81,1.89
af-6578-heme,1350,0,-7.66,2.44
af-6578-heme,1351,0,-6.9,8.69
af-6578-heme,1352,0,-6.9,8.69
af-6578-heme,1353,2,-6.31,23.58
af-6578-heme,1354,2,-7.63,2.55
af-6578-heme,1355,11,-5.24,145.08
af-6578-heme,1356,28,-4.94,237.64
af-6578-heme,1357,25,-4.97,229.16
af-6578-heme,1358,0,-5.56,84.16
af-6578-heme,1359,4,-7.58,1.6
af-6578-heme,1360,7,-6.9,25.73
af-6578-heme,1361,14,-6.12,32.76
af-6578-heme,1362,1,-6.8,58.32
af-6578-heme,1363,12,-6.39,20.76
af-6578-heme,1364,0,-5.44,102.77
af-6578-heme,1365,0,-6.33,23.06
af-6578-heme,1366,13,-0.57,23.06
af-6578-heme,1367,8,3.7,23.06
af-6578-heme,1368,2,-6.61,23.06
af-6578-heme,1369,13,-6.72,11.92
af-6578-heme,1370,18,-5.03,206.85
af-6578-heme,1371,15,-3.85,206.85
af-6578-heme,1372,16,-3.02,206.85
af-6578-heme,1373,24,-5.56,84.3
af-6578-heme,1374,41,-5.03,206.5
af-6578-heme,1375,2,-4.65,206.5
af-6578-heme,1376,4,-5.59,338.63
af-6578-heme,1377,8,-7.43,338.63
af-6578-heme,1378,2,-5.7,90.56
af-6578-heme,1379,6,-6.28,90.56
af-6578-heme,1380,1,-6.69,12.55
af-6578-heme,1381,0,-6.69,12.55
af-6578-heme,1382,24,-7.11,6.19
af-6578-heme,1383,0,-6.19,28.79
af-6578-heme,1384,0,-7.66,2.41
af-6578-heme,1385,1,-6.08,360.36
af-6578-heme,1386,1,-6.32,1.6
af-6578-heme,1387,0,-6.81,10.21
af-6578-heme,1388,1,-6.13,2.33
af-6578-heme,1389,36,-5.84,52.45
af-6578-heme,1390,31,-5.91,46.34
af-6578-heme,1391,6,-6.16,30.77
af-6578-heme,1392,0,-6.16,30.77
af-6578-heme,1393,0,-6.16,30.77
af-6578-heme,1394,10,-6.01,39.12
af-6578-heme,1395,0,-5.44,103.31
af-6578-heme,1396,3,-5.19,156.15
af-6578-heme,1397,1,-8.32,1.01
af-6578-heme,1398,1,-7.99,61.36
af-6578-heme,1399,1,-7.97,1.43
af-6578-heme,1400,0,-7.97,1.43
af-6578-heme,1401,12,412.77,1.43
af-6578-heme,1402,9,-6.1,34.01
af-6578-heme,1403,0,-5.72,34.01
af-6578-heme,1404,4,-5.2,34.01
af-6578-heme,1405,0,-5.2,34.01
af-6578-heme,1406,0,-5.2,34.01
af-6578-heme,1407,4,-6.01,39.24
af-6578-heme,1408,1,-5.76,70.66
af-6578-heme,1409,1,-8.11,1.14
af-6578-heme,1410,2,-7.91,1.58
af-6578-heme,1411,8,-5.26,26.55
af-6578-heme,1412,23,-8.25,895.26
af-6578-heme,1413,14,-3.97,895.26
af-6578-heme,1414,0,-3.97,895.26
af-6578-heme,1415,9,-4.73,144.48
af-6578-heme,1416,4,-4.1,15.02
af-6578-heme,1417,5,-9.43,15.02
af-6578-heme,1418,0,-7.9,1.63
af-6578-heme,1419,3,-5.47,938.01
af-6578-heme,1420,8,-4.83,938.01
af-6578-heme,1421,1,-8.25,894.81
af-6578-heme,1422,0,-8.25,894.81
af-6578-heme,1423,6,-9.77,4.75
af-6578-heme,1424,1,-7.4,10.66
af-6578-heme,1425,0,-5.21,152.82
af-6578-heme,1426,3,-5.26,139.11
af-6578-heme,1427,1,-9.01,250.27
af-6578-heme,1428,6,-7.91,10.26
af-6578-heme,1429,1,-7.71,2.24
af-6578-heme,1430,11,-6.77,608.32
af-6578-heme,1431,16,-5.81,54.79
af-6578-heme,1432,0,-5.81,54.79
af-6578-heme,1433,0,-5.81,54.79
af-6578-heme,1434,16,-4.53,3.91
af-6578-heme,1435,10,-6.08,1.13
af-6578-heme,1436,1,-7.32,591.07
af-6578-heme,1437,0,-7.32,591.07
af-6578-heme,1438,0,-7.32,591.07
af-6578-heme,1439,0,-7.32,591.07
af-6578-heme,1440,0,-7.32,591.07
af-6578-heme,1441,0,-5.73,62.81
af-6578-heme,1442,6,-6.4,157.65
af-6578-heme,1443,4,-7.3,4.47
af-6578-heme,1444,0,-7.3,4.47
af-6578-heme,1445,6,-6.44,18.91
af-6578-heme,1446,0,-6.44,18.91
af-6578-heme,1447,6,108.55,18.91
af-6578-heme,1448,5,210.4,18.91
af-6578-heme,1449,9,176.23,18.91
af-6578-heme,1450,2,-7.15,5.66
af-6578-heme,1451,0,-7.15,5.66
af-6578-heme,1452,5,-5.72,116.75
af-6578-heme,1453,0,-5.72,116.75
af-6578-heme,1454,31,-7.18,5.46
af-6578-heme,1455,5,-2.43,16.51
af-6578-heme,1456,0,-6.27,25.5
af-6578-heme,1457,0,-7.16,5.69
af-6578-heme,1458,34,-6.71,12.01
af-6578-heme,1459,31,-6.75,11.35
af-6578-heme,1460,7,-5.86,50.9
af-6578-heme,1461,2,-6.94,12.67
af-6578-heme,1462,1,-5.16,12.67
af-6578-heme,1463,0,-5.95,2.71
af-6578-heme,1464,0,-5.95,2.71
af-6578-heme,1465,0,-5.95,2.71
af-6578-heme,1466,13,-6.5,17.17
af-6578-heme,1467,0,-6.5,17.17
af-6578-heme,1468,3,-5.97,42.24
af-6578-heme,1469,0,-5.79,57.41
af-6578-heme,1470,0,-5.79,57.41
af-6578-heme,1471,24,-7.33,4.23
af-6578-heme,1472,3,-5.7,66.5
af-6578-heme,1473,4,-2.89,303.52
af-6578-heme,1474,2,-5.76,59.91
af-6578-heme,1475,8,-6.6,14.5
af-6578-heme,1476,17,-3.23,14.5
af-6578-heme,1477,3,-8.18,1.01
af-6578-heme,1478,19,-2.44,1.01
af-6578-heme,1479,3,-8,1.37
af-6578-heme,1480,2,-7.33,4.24
af-6578-heme,1481,3,-8.15,2.12
af-6578-heme,1482,0,-7.8,2.12
af-6578-heme,1483,3,-5.78,785.74
af-6578-heme,1484,5,-5.17,6.69
af-6578-heme,1485,5,-3.91,6.69
af-6578-heme,1486,1,-7.42,3.65
af-6578-heme,1487,0,-7.2,5.28
af-6578-heme,1488,0,-7.65,2.49
af-6578-heme,1489,1,-7.18,6.56
af-6578-heme,1490,17,-6.28,24.89
af-6578-heme,1491,11,-1.41,24.89
af-6578-heme,1492,11,-5.36,9.64
af-6578-heme,1493,6,-3.21,9.64
af-6578-heme,1494,2,-6.65,9.64
af-6578-heme,1495,7,-4.88,9.64
af-6578-heme,1496,2,-6.06,35.93
af-6578-heme,1497,1,-5.76,59.91
af-6578-heme,1498,4,-5.35,120.06
af-6578-heme,1499,0,-5.35,120.06
af-6578-heme,1500,1,-8.07,1.22
af-6578-heme,1501,0,-8.76,379.56
af-6578-heme,1502,0,-6.82,10.1
af-6578-heme,1503,0,-8.53,556.12
af-6578-heme,1504,1,-6.76,11.56
af-6578-heme,1505,8,-6.66,548.24
af-6578-heme,1506,1,-6.02,38.38
af-6578-heme,1507,8,-6.72,14.74
af-6578-heme,1508,1,-4.01,1.49
af-6578-heme,1509,1,-4.6,1.49
af-6578-heme,1510,0,-7.54,29.81
af-6578-heme,1511,1,202.99,29.81
af-6578-heme,1512,1,-5.77,59.13
af-6578-heme,1513,2,-7.87,1.74
af-6578-heme,1514,2,-5.82,54.08
af-6578-heme,1515,4,-8.6,135.77
af-6578-heme,1516,6,-2.84,135.77
af-6578-heme,1517,0,-2.84,135.77
af-6578-heme,1518,13,-4.29,135.77
af-6578-heme,1519,0,-4.29,135.77
af-6578-heme,1520,7,-6.85,9.58
af-6578-heme,1521,7,-8.11,1.14
af-6578-heme,1522,0,-8.11,1.14
af-6578-heme,1523,37,-4.92,245.46
af-6578-heme,1524,3,-7.17,1.01
af-6578-heme,1525,38,-7.72,2.21
af-6578-heme,1526,3,-5.58,80.87
af-6578-heme,1527,3,-6.58,14.98
af-6578-heme,1528,14,-6.18,29.68
af-6578-heme,1529,2,-5.25,29.68
af-6578-heme,1530,13,-6.57,29.68
af-6578-heme,1531,13,-7.94,1.52
af-6578-heme,1532,1,-7.12,6.04
af-6578-heme,1533,1,-6.93,21.4
af-6578-heme,1534,0,-6.09,34.48
af-6578-heme,1535,0,-6.09,34.48
af-6578-heme,1536,2,-5.66,1.12
af-6578-heme,1537,35,-4.73,341.61
af-6578-heme,1538,0,-4.73,341.61
af-6578-heme,1539,0,-4.73,341.61
af-6578-heme,1540,0,-4.73,341.61
af-6578-heme,1541,5,-0.36,341.61
af-6578-heme,1542,1,-5.41,2.01
af-6578-heme,1543,0,-5.41,2.01
af-6578-heme,1544,1,-6.14,5.97
af-6578-heme,1545,1,-6.8,204.19
af-6578-heme,1546,0,-6.12,32.38
af-6578-heme,1547,16,-2.61,32.38
af-6578-heme,1548,0,-2.61,32.38
af-6578-heme,1549,9,-2.56,595.64
af-6578-heme,1550,0,-6.29,24.54
af-6578-heme,1551,2,-4.9,255.09
af-6578-heme,1552,1,-5.59,79.89
af-6578-heme,1553,0,-5.59,79.89
af-6578-heme,1554,8,-3.84,79.89
af-6578-heme,1555,0,-3.84,79.89
af-6578-heme,1556,0,-3.84,79.89
af-6578-heme,1557,5,-6.52,16.74
af-6578-heme,1558,0,-7.61,2.62
af-6578-heme,1559,3,-5.6,78.83
af-6578-heme,1560,0,-7.89,1.65
af-6578-heme,1561,0,-4.28,725.09
af-6578-heme,1562,1,-7.98,1.45
af-6578-heme,1563,0,-7.23,5.18
af-6578-heme,1564,2,-7.6,1.12
af-6578-heme,1565,1,-6.38,20.89
af-6578-heme,1566,0,-6.38,20.89
af-6578-heme,1567,2,-6.15,31.05
af-6578-heme,1568,2,-6.92,31.05
af-6578-heme,1569,3,-7.38,3.89
af-6578-heme,1570,16,23.46,3.89
af-6578-heme,1571,9,28.6,3.89
af-6578-heme,1572,10,14.13,3.89
af-6578-heme,1573,0,14.13,3.89
af-6578-heme,1574,3,-4.94,25.67
af-6578-heme,1575,6,-5.92,25.67
af-6578-heme,1576,8,-5.07,25.67
af-6578-heme,1577,8,-5.39,170.77
af-6578-heme,1578,19,5.68,170.77
af-6578-heme,1579,9,-0.17,170.77
af-6578-heme,1580,18,3.17,170.77
af-6578-heme,1581,0,3.17,170.77
af-6578-heme,1582,0,-7.48,3.28
af-6578-heme,1583,0,-6.74,11.46
af-6578-heme,1584,2,-10.61,2.28
af-6578-heme,1585,11,-8.06,1.24
af-6578-heme,1586,0,-6.57,15.37
af-6578-heme,1587,19,-7.85,1.76
af-6578-heme,1588,3,-5.81,55.19
af-6578-heme,1589,0,-5.13,172.38
af-6578-heme,1590,2,-5.24,400.75
af-6578-heme,1591,8,6.5,400.75
af-6578-heme,1592,0,-5.54,86.6
af-6578-heme,1593,5,-9.17,191.37
af-6578-heme,1594,0,-5.73,62.87
af-6578-heme,1595,2,-5.95,55.44
af-6578-heme,1596,0,-7.4,3.76
af-6578-heme,1597,0,-5.96,42.88
af-6578-heme,1598,5,-4.46,1.41
af-6578-heme,1599,0,-7.68,2.34
af-6578-heme,1600,0,-7.05,6.82
af-6578-heme,1601,6,-6.62,15.19
af-6578-heme,1602,0,-8.03,1.29
af-6578-heme,1603,11,-6.07,35.27
af-6578-heme,1604,2,-5.65,618.97
af-6578-heme,1605,9,-4.93,246.85
af-6578-heme,1606,4,-5.66,78.63
af-6578-heme,1607,7,-6.04,78.63
af-6578-heme,1608,7,-6.92,11.91
af-6578-heme,1609,2,-7.09,7.15
af-6578-heme,1610,0,-6.54,16.05
af-6578-heme,1611,2,-7.79,3.54
af-6578-heme,1612,2,-3.14,7.77
af-6578-heme,1613,6,-4.97,25.77
af-6578-heme,1614,1,-6.07,45.54
af-6578-heme,1615,0,-5.97,41.86
af-6578-heme,1616,8,-3.13,9.42
af-6578-heme,1617,4,-5.89,11.58
af-6578-heme,1618,5,-4.76,253.37
af-6578-heme,1619,0,-4.76,253.37
af-6578-heme,1620,0,-4.76,253.37
af-6578-heme,1621,0,-4.76,253.37
af-6578-heme,1622,0,-4.76,253.37
af-6578-heme,1623,0,-4.76,253.37
af-6578-heme,1624,0,-4.76,253.37
af-6578-heme,1625,0,-4.76,253.37
af-6578-heme,1626,0,-4.76,253.37
af-6578-heme,1627,0,-4.76,253.37
af-6578-heme,1628,0,-4.76,253.37
af-6578-heme,1629,0,-4.76,253.37
af-6578-heme,1630,0,-4.76,253.37
af-6578-heme,1631,0,-4.76,253.37
af-6578-heme,1632,0,-4.76,253.37
af-6578-heme,1633,0,-4.76,253.37
af-6578-heme,1634,0,-4.76,253.37
af-6578-heme,1635,0,-4.76,253.37
af-6578-heme,1636,0,-4.76,253.37
af-6578-heme,1637,0,-4.76,253.37
af-6578-heme,1638,0,-4.76,253.37
af-6578-heme,1639,0,-4.76,253.37
af-6578-heme,1640,0,-4.76,253.37
af-6578-heme,1641,0,-4.76,253.37
af-6578-heme,1642,0,-4.76,253.37
af-6578-heme,1643,0,-4.76,253.37
af-6578-heme,1644,0,-4.76,253.37
af-6578-heme,1645,0,-4.76,253.37
af-6578-heme,1646,0,-4.76,253.37
af-6578-heme,1647,0,-4.76,253.37
af-6578-heme,1648,0,-4.76,253.37
af-6578-heme,1649,0,-4.76,253.37
af-6578-heme,1650,0,-4.76,253.37
af-6578-heme,1651,0,-4.76,253.37
af-6578-heme,1652,0,-4.76,253.37
af-6578-heme,1653,0,-4.76,253.37
af-6578-heme,1654,0,-4.76,253.37
af-6578-heme,1655,0,-4.76,253.37
af-6578-heme,1656,0,-4.76,253.37
af-6578-heme,1657,0,-4.76,253.37
af-6578-heme,1658,0,-4.76,253.37
af-6578-heme,1659,0,-4.76,253.37
af-6578-heme,1660,0,-4.76,253.37
af-6578-heme,1661,0,-4.76,253.37
af-6578-heme,1662,0,-4.76,253.37
af-6578-heme,1663,0,-4.76,253.37
af-6578-heme,1664,0,-4.76,253.37
af-6578-heme,1665,0,-4.76,253.37
af-6578-heme,1666,0,-4.76,253.37
af-6578-heme,1667,0,-4.76,253.37
af-6578-heme,1668,11,-5.19,187.96
af-6578-heme,1669,0,-5.19,187.96
af-6578-heme,1670,0,-5.19,187.96
af-6578-heme,1671,1,-7.31,26.07
af-6578-heme,1672,0,-7.78,1.99
af-6578-heme,1673,0,-8.29,832.28
af-6578-heme,1674,0,-8.29,832.28
af-6578-heme,1675,0,-8.29,832.28
af-6578-heme,1676,4,-8.28,34.92
af-6578-heme,1677,0,-7.16,5.68
af-6578-heme,1678,0,-6.94,8.21
af-6578-heme,1679,40,-7.22,5.11
af-6578-heme,1680,0,-7.22,5.11
af-6578-heme,1681,3,-4.01,1.15
af-6578-heme,1682,0,-4.01,1.15
af-6578-heme,1683,17,-7.41,3.73
af-6578-heme,1684,0,-7.41,3.73
af-6578-heme,1685,0,-5.77,59.37
af-6578-heme,1686,37,-5.67,70
af-6578-heme,1687,1,-6.46,1.42
af-6578-heme,1688,5,-5.86,4.08
af-6578-heme,1689,0,-5.86,4.08
af-6578-heme,1690,0,-5.86,4.08
af-6578-heme,1691,0,-5.86,4.08
af-6578-heme,1692,0,-5.86,4.08
af-6578-heme,1693,0,-5.86,4.08
af-6578-heme,1694,0,-5.86,4.08
af-6578-heme,1695,0,-5.86,4.08
af-6578-heme,1696,0,-5.86,4.08
af-6578-heme,1697,8,-8.12,7.74
af-6578-heme,1698,12,-6.95,8.01
af-6578-heme,1699,22,-7.49,3.24
af-6578-heme,1700,0,-8.35,761.21
af-6578-heme,1701,3,-5.03,205.26
af-6578-heme,1702,4,-8.52,24.67
af-6578-heme,1703,0,-7.46,3.41
af-6578-heme,1704,4,-7.53,3.01
af-6578-heme,1705,0,-7.03,7.08
af-6578-heme,1706,0,-6.15,30.99
af-6578-heme,1707,24,-3.05,5.83
af-6578-heme,1708,0,-7.45,3.46
af-6578-heme,1709,0,-8.58,515.86
af-6578-heme,1710,4,-6.15,7.92
af-6578-heme,1711,0,-6.15,7.92
af-6578-heme,1712,30,-4.65,392.67
af-6578-heme,1713,0,-4.65,392.67
af-6578-heme,1714,0,-7.86,1.74
af-6578-heme,1715,1,-6.57,16.07
af-6578-heme,1716,0,-6.57,16.07
af-6578-heme,1717,5,-4.35,646.24
af-6578-heme,1718,8,-3.81,3.01
af-6578-heme,1719,0,-3.81,3.01
af-6578-heme,1720,1,-5.5,134
af-6578-heme,1721,2,-6.42,19.8
af-6578-heme,1722,0,-6.42,19.8
af-6578-heme,1723,0,-6.42,19.8
af-6578-heme,1724,0,-6.42,19.8
af-6578-heme,1725,0,-9.25,166.55
af-6578-heme,1726,1,-9.33,144.18
af-6578-heme,1727,1,-5.79,56.62
af-6578-heme,1728,2,-6.57,19.68
af-6578-heme,1729,9,-4.9,255.63
af-6578-heme,1730,1,-8.46,626.77
af-6578-heme,1731,0,-8.46,626.77
af-6578-heme,1732,0,-8.46,626.77
af-6578-heme,1733,2,-9.1,214.12
af-6578-heme,1734,0,-9.1,214.12
af-6578-heme,1735,0,-8.64,461.6
af-6578-heme,1736,0,-8.64,461.6
af-6578-heme,1737,1,-6.2,28.35
af-6578-heme,1738,8,-7.4,3.77
af-6578-heme,1739,0,-8.17,1.03
af-6578-heme,1740,5,-9.01,1.07
af-6578-heme,1741,0,-8.99,257.34
af-6578-heme,1742,2,-8.72,403.43
af-6578-heme,1743,0,-6.43,19.43
af-6578-heme,1744,4,-8.04,19.43
af-6578-heme,1745,0,-8.04,19.43
af-6578-heme,1746,0,-8.04,19.43
af-6578-heme,1747,0,-7.28,4.58
af-6578-heme,1748,0,-7.28,4.58
af-6578-heme,1749,0,-7.71,2.25
af-6578-heme,1750,0,-7.71,2.25
af-6578-heme,1751,0,-7.71,2.25
af-6578-heme,1752,0,-7.71,2.25
af-6578-heme,1753,1,-7.77,2.25
af-6578-heme,1754,0,-7.77,2.25
af-6578-heme,1755,0,-7.77,2.25
af-6578-heme,1756,0,-7.77,2.25
af-6578-heme,1757,0,-7.77,2.25
af-6578-heme,1758,0,-7.77,2.25
af-6578-heme,1759,0,-7.77,2.25
af-6578-heme,1760,0,-7.77,2.25
af-6578-heme,1761,0,-7.77,2.25
af-6578-heme,1762,0,-7.77,2.25
af-6578-heme,1763,0,-7.77,2.25
af-6578-heme,1764,1,-7.03,7.03
af-6578-heme,1765,0,-7.09,6.34
af-6578-heme,1766,0,-7.09,6.34
af-6578-heme,1767,0,-7.09,6.34
af-6578-heme,1768,0,-7.09,6.34
af-6578-heme,1769,0,-7.09,6.34
af-6578-heme,1770,0,-7.09,6.34
af-6578-heme,1771,0,-7.09,6.34
af-6578-heme,1772,0,-7.09,6.34
af-6578-heme,1773,0,-7.09,6.34
af-6578-heme,1774,0,-7.09,6.34
af-6578-heme,1775,0,-7.09,6.34
af-6578-heme,1776,0,-7.09,6.34
af-6578-heme,1777,0,-7.09,6.34
af-6578-heme,1778,0,-7.09,6.34
af-6578-heme,1779,0,-7.09,6.34
af-6578-heme,1780,0,-7.09,6.34
af-6578-heme,1781,0,-7.09,6.34
af-6578-heme,1782,0,-7.09,6.34
af-6578-heme,1783,0,-7.09,6.34
af-6578-heme,1784,0,-7.09,6.34
af-6578-heme,1785,0,-7.09,6.34
af-6578-heme,1786,0,-7.09,6.34
af-6578-heme,1787,0,-7.09,6.34
af-6578-heme,1788,8,-6.02,6.34
af-6578-heme,1789,4,-7.48,3.31
af-6578-heme,1790,0,-7.48,3.31
af-6578-heme,1791,0,-7.94,1.51
af-6578-heme,1792,3,-4.95,252.44
af-6578-heme,1793,2,-8.63,205.56
af-6578-heme,1794,0,-3.79,1.66
af-6578-heme,1795,1,-4.89,261.48
af-6578-heme,1796,0,-7.1,6.26
af-6578-heme,1797,0,-7.1,6.26
af-6578-heme,1798,2,-4.99,221.39
af-6578-heme,1799,0,-4.99,221.39
af-6578-heme,1800,2,-7.23,5.05
af-6578-heme,1801,1,-7.62,90.36
af-6578-heme,1802,0,-4.3,709.96
af-6578-heme,1803,0,-8.1,1.15
af-6578-heme,1804,1,-7.06,6.73
af-6578-heme,1805,0,-7.47,3.36
af-6578-heme,1806,0,-7.47,3.36
af-6578-heme,1807,0,-7.47,3.36
af-6578-heme,1808,8,-4.66,384.79
af-6578-heme,1809,0,-6.25,26.29
af-6578-heme,1810,2,-6.3,24.12
af-6578-heme,1811,0,-6.3,24.12
af-6578-heme,1812,5,-8.57,24.12
af-6578-heme,1813,0,-7.73,2.16
af-6578-heme,1814,0,-7.73,2.16
af-6578-heme,1815,16,-7.6,2.71
af-6578-heme,1816,1,-5.3,129.41
af-6578-heme,1817,1,-4.96,229.79
af-6578-heme,1818,0,-4.96,229.79
af-6578-heme,1819,39,-5.72,63.89
af-6578-heme,1820,2,-5.78,58.46
af-6578-heme,1821,2,-7.43,3.56
af-6578-heme,1822,1,-7.42,3.64
af-6578-heme,1823,17,-4.55,464.2
af-6578-heme,1824,0,-8.85,325.3
af-6578-heme,1825,0,-8.85,325.3
af-6578-heme,1826,0,-8.85,325.3
af-6578-heme,1827,0,-8.85,325.3
af-6578-heme,1828,0,-8.85,325.3
af-6578-heme,1829,0,-8.85,325.3
af-6578-heme,1830,0,-8.85,325.3
af-6578-heme,1831,2,-6.51,16.88
af-6578-heme,1832,0,-7.67,2.38
af-6578-heme,1833,4,-6.67,210.37
af-6578-heme,1834,3,-6.67,18.24
af-6578-heme,1835,0,-6.67,18.24
af-6578-heme,1836,0,-6.67,18.24
af-6578-heme,1837,0,-6.67,18.24
af-6578-heme,1838,0,-6.67,18.24
af-6578-heme,1839,25,-4.24,781.1
af-6578-heme,1840,0,-6.73,11.58
af-6578-heme,1841,23,-5.28,135.07
af-6578-heme,1842,1,-8.12,258.49
af-6578-heme,1843,0,-7.85,1.76
af-6578-heme,1844,0,-7.54,23.89
af-6578-heme,1845,4,-5.72,2.27
af-6578-heme,1846,23,-4.67,375.54
af-6578-heme,1847,0,-4.67,375.54
af-6578-heme,1848,5,-7.75,1.7
af-6578-heme,1849,3,-8.16,99.36
af-6578-heme,1850,6,-6.82,15.42
af-6578-heme,1851,8,-7.32,4.32
af-6578-heme,1852,0,-7.1,6.25
af-6578-heme,1853,0,-7.1,6.25
af-6578-heme,1854,0,-7.1,6.25
af-6578-heme,1855,1,-8.22,941.57
af-6578-heme,1856,0,-8.22,941.57
af-6578-heme,1857,0,-8.22,941.57
af-6578-heme,1858,2,-5.49,62.83
af-6578-heme,1859,2,-4.86,336
af-6578-heme,1860,0,-5.48,504.38
af-6578-heme,1861,0,-6.23,27.08
af-6578-heme,1862,2,-5.93,45.28
af-6578-heme,1863,9,114.64,45.28
af-6578-heme,1864,1,-4.72,348.38
af-6578-heme,1865,2,-6.88,9.05
af-6578-heme,1866,0,-7.31,4.38
af-6578-heme,1867,3,-5.93,44.66
af-6578-heme,1868,0,-7.68,2.33
af-6578-heme,1869,6,-5.12,3.4
af-6578-heme,1870,0,-5.12,3.4
af-6578-heme,1871,0,-8.34,769.16
af-6578-heme,1872,0,-8.34,769.16
af-6578-heme,1873,0,-8.15,11.79
af-6578-heme,1874,2,-7.81,64.37
af-6578-heme,1875,0,-7.81,64.37
af-6578-heme,1876,1,-7.78,1.97
af-6578-heme,1877,0,-7.78,1.97
af-6578-heme,1878,2,-6.55,21.03
af-6578-heme,1879,0,-6.55,21.03
af-6578-heme,1880,0,-7.61,2.65
af-6578-heme,1881,2,-4.98,154.98
af-6578-heme,1882,1,-2.31,142.06
af-6578-heme,1883,4,-3.48,142.06
af-6578-heme,1884,1,-6.88,32.87
af-6578-heme,1885,0,-4.02,1.55
af-6578-heme,1886,3,-7.53,3.02
af-6578-heme,1887,0,-5.8,55.68
af-6578-heme,1888,0,-5.8,55.68
af-6578-heme,1889,4,-5.06,55.68
af-6578-heme,1890,5,-8.19,55.68
af-6578-heme,1891,0,-6.38,21.05
af-6578-heme,1892,5,-7.16,5.67
af-6578-heme,1893,3,-6.72,28.63
af-6578-heme,1894,3,-7.31,51.31
af-6578-heme,1895,2,-7.64,2.53
af-6578-heme,1896,0,-7.64,2.53
af-6578-heme,1897,1,-7.52,3.07
af-6578-heme,1898,5,-6.27,134.27
af-6578-heme,1899,0,-6.27,134.27
af-6578-heme,1900,1,-6.48,17.73
af-6578-heme,1901,0,-4.94,240.93
af-6578-heme,1902,9,-3.94,47.03
af-6578-heme,1903,44,-5.65,71.91
af-6578-heme,1904,0,-7.99,1.39
af-6578-heme,1905,1,-5.45,116.7
af-6578-heme,1906,0,-5.45,116.7
af-6578-heme,1907,3,-7.32,4.33
af-6578-heme,1908,8,-2.38,18.04
af-6578-heme,1909,0,-2.38,18.04
af-6578-heme,1910,0,-2.38,18.04
af-6578-heme,1911,13,-3.64,24.13
af-6578-heme,1912,5,1.89,24.13
af-6578-heme,1913,0,-7.65,2.46
af-6578-heme,1914,0,-7.65,2.46
af-6578-heme,1915,0,-7.65,2.46
af-6578-heme,1916,1,-7.67,2.4
af-6578-heme,1917,0,-7.67,2.4
af-6578-heme,1918,3,-7.93,1.55
af-6578-heme,1919,0,-7.93,1.55
af-6578-heme,1920,0,-7.93,1.55
af-6578-heme,1921,8,-7.03,7.05
af-6578-heme,1922,0,-7.03,7.05
af-6578-heme,1923,0,-7.03,7.05
af-6578-heme,1924,0,-7.03,7.05
af-6578-heme,1925,2,-6.04,1.98
af-6578-heme,1926,0,-6.04,1.98
af-6578-heme,1927,6,-4.49,511.7
af-6578-heme,1928,0,-4.49,511.7
af-6578-heme,1929,0,-4.49,511.7
af-6578-heme,1930,0,-4.49,511.7
af-6578-heme,1931,0,-4.49,511.7
af-6578-heme,1932,1,-6.59,14.71
af-6578-heme,1933,0,-7.35,4.07
af-6578-heme,1934,4,-5.5,4.07
af-6578-heme,1935,1,-4.62,989.51
af-6578-heme,1936,1,-6.24,26.67
af-6578-heme,1937,2,-8.25,50.04
af-6578-heme,1938,0,-5.51,90.9
af-6578-heme,1939,7,-4.67,83.06
af-6578-heme,1940,6,-5.77,304
af-6578-heme,1941,0,-5.77,304
af-6578-heme,1942,0,-5.77,304
af-6578-heme,1943,0,-5.77,304
af-6578-heme,1944,1,-5.8,83.8
af-6578-heme,1945,2,-4.99,83.51
af-6578-heme,1946,3,-6.8,10.38
af-6578-heme,1947,5,-6.79,10.53
af-6578-heme,1948,1,-7.34,4.15
af-6578-heme,1949,0,-6.98,7.66
af-6578-heme,1950,0,-4.79,309.68
af-6578-heme,1951,2,-8.08,1.27
af-6578-heme,1952,0,-8.08,1.27
af-6578-heme,1953,1,-7.05,6.85
af-6578-heme,1954,0,-6.42,19.8
af-6578-heme,1955,16,-6.91,8.64
af-6578-heme,1956,1,-9.72,75.03
af-6578-heme,1957,0,-6.65,13.3
af-6578-heme,1958,1,-4.64,734.27
af-6578-heme,1959,2,-7.42,3.63
af-6578-heme,1960,1,-8.6,2.88
